collections.title,collections.description,accessRights,data_owner,description,title,titleAbr,language,issued,modified,publisher,publisherAbr,landingPage,downloadURL,contactPoint,identifier,data_type,study_type,study_subtype,topic,keyword,division,citation_requirements,gYearMonth,gYear,accrualPeriodicity,LocationType,idCountry,idSubregion,datadescription:dictionary,sampledesign,representativeness,sampling_procedure,weighting,txtpanel,txtRound,txtCoverage,intHogs,intPers,lnkQuest,lnkManual,lnkOther,lnkAll,lnkMerged,lnkOriginal,InkHarmonized
NA,NA,público,NA,NA,Encuesta Permanente de Hogares - Continua,EPHC,NA,NA,NA,Instituto Nacional de Estadísticas y Censos,INDEC,NA,NA,NA,NA,NA,Household Survey (HHS),panel,NA,NA,NA,NA,NA,2009,Trimestral,NA,Argentina,NA,NA,NA,NA,NA,NA,NA,NA,31 Aglomerados urbanos,NA,NA,NA,NA,NA,\\Sdssrv03\surveys/survey/ARG/EPHC/2009/t1,\\Sdssrv03\surveys\survey\ARG\EPHC\2009\t1\data_merge,\\Sdssrv03\surveys/survey/ARG/EPHC/2009/t1/data_orig,NA
NA,NA,público,NA,NA,Encuesta Permanente de Hogares - Continua,EPHC,NA,NA,NA,Instituto Nacional de Estadísticas y Censos,INDEC,NA,NA,NA,NA,NA,Household Survey (HHS),panel,NA,NA,NA,NA,NA,2009,Trimestral,NA,Argentina,NA,NA,NA,NA,NA,NA,NA,NA,31 Aglomerados urbanos,NA,NA,NA,NA,NA,\\Sdssrv03\surveys/survey/ARG/EPHC/2009/t2,\\Sdssrv03\surveys\survey\ARG\EPHC\2009\t2\data_merge,\\Sdssrv03\surveys/survey/ARG/EPHC/2009/t2/data_orig,NA
NA,NA,público,NA,NA,Encuesta Permanente de Hogares - Continua,EPHC,NA,NA,NA,Instituto Nacional de Estadísticas y Censos,INDEC,NA,NA,NA,NA,NA,Household Survey (HHS),panel,NA,NA,NA,NA,NA,2009,Trimestral,NA,Argentina,NA,NA,NA,NA,NA,NA,NA,NA,31 Aglomerados urbanos,NA,NA,NA,NA,NA,\\Sdssrv03\surveys/survey/ARG/EPHC/2009/t3,\\Sdssrv03\surveys\survey\ARG\EPHC\2009\t3\data_merge,\\Sdssrv03\surveys/survey/ARG/EPHC/2009/t3/data_orig,NA
NA,NA,público,NA,NA,Encuesta Permanente de Hogares - Continua,EPHC,NA,NA,NA,Instituto Nacional de Estadísticas y Censos,INDEC,NA,NA,NA,NA,NA,Household Survey (HHS),panel,NA,NA,NA,NA,NA,2009,Trimestral,NA,Argentina,NA,NA,NA,NA,NA,NA,NA,NA,31 Aglomerados urbanos,NA,NA,NA,NA,NA,\\Sdssrv03\surveys/survey/ARG/EPHC/2009/t4,\\Sdssrv03\surveys\survey\ARG\EPHC\2009\t4\data_merge,\\Sdssrv03\surveys/survey/ARG/EPHC/2009/t4/data_orig,NA
NA,NA,público,NA,NA,Encuesta Permanente de Hogares - Continua,EPHC,NA,NA,NA,Instituto Nacional de Estadísticas y Censos,INDEC,NA,NA,NA,NA,NA,Household Survey (HHS),panel,NA,NA,NA,NA,NA,2010,Semestral,NA,Argentina,NA,NA,NA,NA,NA,NA,NA,NA,31 Aglomerados urbanos,35291,118222,NA,\\Sdssrv03\surveys\survey\ARG\EPHC\2010\s1\docs,NA,\\Sdssrv03\surveys/survey/ARG/EPHC/2010/s1,\\Sdssrv03\surveys\survey\ARG\EPHC\2010\s1\data_merge,\\Sdssrv03\surveys/survey/ARG/EPHC/2010/s1/data_orig,\\Sdssrv03\surveys/harmonized/ARG/EPHC/data_arm
NA,NA,público,NA,NA,Encuesta Permanente de Hogares - Continua,EPHC,NA,NA,NA,Instituto Nacional de Estadísticas y Censos,INDEC,NA,NA,NA,NA,NA,Household Survey (HHS),panel,NA,NA,NA,NA,NA,2010,Trimestral,NA,Argentina,NA,NA,NA,NA,NA,NA,NA,NA,31 Aglomerados urbanos,35857,118833,NA,\\Sdssrv03\surveys\survey\ARG\EPHC\2010\s2\docs,NA,\\Sdssrv03\surveys/survey/ARG/EPHC/2012/t4,\\Sdssrv03\surveys\survey\ARG\EPHC\2010\s2\data_merge,\\Sdssrv03\surveys/survey/ARG/EPHC/2010/s2/data_orig,\\Sdssrv03\surveys/harmonized/ARG/EPHC/data_arm
NA,NA,público,NA,NA,Encuesta Permanente de Hogares - Continua,EPHC,NA,NA,NA,Instituto Nacional de Estadísticas y Censos,INDEC,NA,NA,NA,NA,NA,Household Survey (HHS),panel,NA,NA,NA,NA,NA,2010,Trimestral,NA,Argentina,NA,NA,NA,NA,NA,NA,NA,NA,31 Aglomerados urbanos,NA,NA,NA,NA,NA,\\Sdssrv03\surveys/survey/ARG/EPHC/2010/t1,\\Sdssrv03\surveys\survey\ARG\EPHC\2010\t1\data_merge,\\Sdssrv03\surveys/survey/ARG/EPHC/2010/t1/data_orig,NA
NA,NA,público,NA,NA,Encuesta Permanente de Hogares - Continua,EPHC,NA,NA,NA,Instituto Nacional de Estadísticas y Censos,INDEC,NA,NA,NA,NA,NA,Household Survey (HHS),panel,NA,NA,NA,NA,NA,2010,Trimestral,NA,Argentina,NA,NA,NA,NA,NA,NA,NA,NA,31 Aglomerados urbanos,NA,NA,NA,NA,NA,\\Sdssrv03\surveys/survey/ARG/EPHC/2010/t2,\\Sdssrv03\surveys\survey\ARG\EPHC\2010\t2\data_merge,\\Sdssrv03\surveys/survey/ARG/EPHC/2010/t2/data_orig,NA
NA,NA,público,NA,NA,Encuesta Permanente de Hogares - Continua,EPHC,NA,NA,NA,Instituto Nacional de Estadísticas y Censos,INDEC,NA,NA,NA,NA,NA,Household Survey (HHS),panel,NA,NA,NA,NA,NA,2010,Trimestral,NA,Argentina,NA,NA,NA,NA,NA,NA,NA,NA,31 Aglomerados urbanos,NA,NA,NA,NA,NA,\\Sdssrv03\surveys/survey/ARG/EPHC/2010/t3,\\Sdssrv03\surveys\survey\ARG\EPHC\2010\t3\data_merge,\\Sdssrv03\surveys/survey/ARG/EPHC/2010/t3/data_orig,NA
NA,NA,público,NA,NA,Encuesta Permanente de Hogares - Continua,EPHC,NA,NA,NA,Instituto Nacional de Estadísticas y Censos,INDEC,NA,NA,NA,NA,NA,Household Survey (HHS),panel,NA,NA,NA,NA,NA,2010,Trimestral,NA,Argentina,NA,NA,NA,NA,NA,NA,NA,NA,31 Aglomerados urbanos,NA,NA,NA,NA,NA,\\Sdssrv03\surveys/survey/ARG/EPHC/2010/t4,\\Sdssrv03\surveys\survey\ARG\EPHC\2010\t4\data_merge,\\Sdssrv03\surveys/survey/ARG/EPHC/2010/t4/data_orig,NA
NA,NA,público,NA,NA,Encuesta Permanente de Hogares - Continua,EPHC,NA,NA,NA,Instituto Nacional de Estadísticas y Censos,INDEC,NA,NA,NA,NA,NA,Household Survey (HHS),panel,NA,NA,NA,NA,NA,2011,Semestral,NA,Argentina,NA,NA,NA,NA,NA,NA,NA,NA,31 Aglomerados urbanos,35608,116510,NA,\\Sdssrv03\surveys\survey\ARG\EPHC\2011\s1\docs,NA,\\Sdssrv03\surveys/survey/ARG/EPHC/2011/s1,\\Sdssrv03\surveys\survey\ARG\EPHC\2011\s1\data_merge,\\Sdssrv03\surveys/survey/ARG/EPHC/2011/s1/data_orig,\\Sdssrv03\surveys/harmonized/ARG/EPHC/data_arm
NA,NA,público,NA,NA,Encuesta Permanente de Hogares - Continua,EPHC,NA,NA,NA,Instituto Nacional de Estadísticas y Censos,INDEC,NA,NA,NA,NA,NA,Household Survey (HHS),panel,NA,NA,NA,NA,NA,2011,Trimestral,NA,Argentina,NA,NA,NA,NA,NA,NA,NA,NA,31 Aglomerados urbanos,NA,NA,NA,\\Sdssrv03\surveys\survey\ARG\EPHC\2011\s2\docs,NA,\\Sdssrv03\surveys/survey/ARG/EPHC/2011/s2,\\Sdssrv03\surveys\survey\ARG\EPHC\2011\s2\data_merge,\\Sdssrv03\surveys/survey/ARG/EPHC/2011/s2/data_orig,\\Sdssrv03\surveys/harmonized/ARG/EPHC/data_arm
NA,NA,público,NA,NA,Encuesta Permanente de Hogares - Continua,EPHC,NA,NA,NA,Instituto Nacional de Estadísticas y Censos,INDEC,NA,NA,NA,NA,NA,Household Survey (HHS),panel,NA,NA,NA,NA,NA,2011,Trimestral,NA,Argentina,NA,NA,NA,NA,NA,NA,NA,NA,31 Aglomerados urbanos,NA,NA,NA,NA,NA,\\Sdssrv03\surveys/survey/ARG/EPHC/2011/t1,\\Sdssrv03\surveys\survey\ARG\EPHC\2011\t1\data_merge,\\Sdssrv03\surveys/survey/ARG/EPHC/2011/t1/data_orig,NA
NA,NA,público,NA,NA,Encuesta Permanente de Hogares - Continua,EPHC,NA,NA,NA,Instituto Nacional de Estadísticas y Censos,INDEC,NA,NA,NA,NA,NA,Household Survey (HHS),panel,NA,NA,NA,NA,NA,2011,Trimestral,NA,Argentina,NA,NA,NA,NA,NA,NA,NA,NA,31 Aglomerados urbanos,NA,NA,NA,NA,NA,\\Sdssrv03\surveys/survey/ARG/EPHC/2011/t2,\\Sdssrv03\surveys\survey\ARG\EPHC\2011\t2\data_merge,\\Sdssrv03\surveys/survey/ARG/EPHC/2011/t2/data_orig,NA
NA,NA,público,NA,NA,Encuesta Permanente de Hogares - Continua,EPHC,NA,NA,NA,Instituto Nacional de Estadísticas y Censos,INDEC,NA,NA,NA,NA,NA,Household Survey (HHS),panel,NA,NA,NA,NA,NA,2011,Trimestral,NA,Argentina,NA,NA,NA,NA,NA,NA,NA,NA,31 Aglomerados urbanos,NA,NA,NA,NA,NA,\\Sdssrv03\surveys/survey/ARG/EPHC/2011/t3,\\Sdssrv03\surveys\survey\ARG\EPHC\2011\t3\data_merge,\\Sdssrv03\surveys/survey/ARG/EPHC/2011/t3/data_orig,NA
NA,NA,público,NA,NA,Encuesta Permanente de Hogares - Continua,EPHC,NA,NA,NA,Instituto Nacional de Estadísticas y Censos,INDEC,NA,NA,NA,NA,NA,Household Survey (HHS),panel,NA,NA,NA,NA,NA,2011,Trimestral,NA,Argentina,NA,NA,NA,NA,NA,NA,NA,NA,31 Aglomerados urbanos,NA,NA,NA,NA,NA,\\Sdssrv03\surveys/survey/ARG/EPHC/2011/t4,\\Sdssrv03\surveys\survey\ARG\EPHC\2011\t4\data_merge,\\Sdssrv03\surveys/survey/ARG/EPHC/2011/t4/data_orig,NA
NA,NA,público,NA,NA,Encuesta Permanente de Hogares - Continua,EPHC,NA,NA,NA,Instituto Nacional de Estadísticas y Censos,INDEC,NA,NA,NA,NA,NA,Household Survey (HHS),panel,NA,NA,NA,NA,NA,2012,Semestral,NA,Argentina,NA,NA,NA,NA,NA,NA,NA,NA,31 Aglomerados urbanos,NA,NA,NA,\\Sdssrv03\surveys\survey\ARG\EPHC\2012\s1\docs,NA,\\Sdssrv03\surveys/survey/ARG/EPHC/2012/s1,\\Sdssrv03\surveys\survey\ARG\EPHC\2012\s1\data_merge,\\Sdssrv03\surveys/survey/ARG/EPHC/2012/s1/data_orig,\\Sdssrv03\surveys/harmonized/ARG/EPHC/data_arm
NA,NA,público,NA,NA,Encuesta Permanente de Hogares - Continua,EPHC,NA,NA,NA,Instituto Nacional de Estadísticas y Censos,INDEC,NA,NA,NA,NA,NA,Household Survey (HHS),panel,NA,NA,NA,NA,NA,2012,Trimestral,NA,Argentina,NA,NA,NA,NA,NA,NA,NA,NA,31 Aglomerados urbanos,NA,NA,NA,\\Sdssrv03\surveys\survey\ARG\EPHC\2012\s2\docs,NA,\\Sdssrv03\surveys/survey/ARG/EPHC/2012/s2,\\Sdssrv03\surveys\survey\ARG\EPHC\2012\s2\data_merge,\\Sdssrv03\surveys/survey/ARG/EPHC/2012/s2/data_orig,\\Sdssrv03\surveys/harmonized/ARG/EPHC/data_arm
NA,NA,público,NA,NA,Encuesta Permanente de Hogares - Continua,EPHC,NA,NA,NA,Instituto Nacional de Estadísticas y Censos,INDEC,NA,NA,NA,NA,NA,Household Survey (HHS),panel,NA,NA,NA,NA,NA,2012,Trimestral,NA,Argentina,NA,NA,NA,NA,NA,NA,NA,NA,31 Aglomerados urbanos,NA,NA,NA,NA,NA,\\Sdssrv03\surveys/survey/ARG/EPHC/2012/t1,\\Sdssrv03\surveys\survey\ARG\EPHC\2012\t1\data_merge,\\Sdssrv03\surveys/survey/ARG/EPHC/2012/t1/data_orig,NA
NA,NA,público,NA,NA,Encuesta Permanente de Hogares - Continua,EPHC,NA,NA,NA,Instituto Nacional de Estadísticas y Censos,INDEC,NA,NA,NA,NA,NA,Household Survey (HHS),panel,NA,NA,NA,NA,NA,2012,Trimestral,NA,Argentina,NA,NA,NA,NA,NA,NA,NA,NA,31 Aglomerados urbanos,NA,NA,NA,NA,NA,\\Sdssrv03\surveys/survey/ARG/EPHC/2012/t2,\\Sdssrv03\surveys\survey\ARG\EPHC\2012\t2\data_merge,\\Sdssrv03\surveys/survey/ARG/EPHC/2012/t2/data_orig,NA
NA,NA,público,NA,NA,Encuesta Permanente de Hogares - Continua,EPHC,NA,NA,NA,Instituto Nacional de Estadísticas y Censos,INDEC,NA,NA,NA,NA,NA,Household Survey (HHS),panel,NA,NA,NA,NA,NA,2012,Trimestral,NA,Argentina,NA,NA,NA,NA,NA,NA,NA,NA,31 Aglomerados urbanos,NA,NA,NA,NA,NA,\\Sdssrv03\surveys/survey/ARG/EPHC/2012/t3,\\Sdssrv03\surveys\survey\ARG\EPHC\2012\t3\data_merge,\\Sdssrv03\surveys/survey/ARG/EPHC/2012/t3/data_orig,NA
NA,NA,público,NA,NA,Encuesta Permanente de Hogares - Continua,EPHC,NA,NA,NA,Instituto Nacional de Estadísticas y Censos,INDEC,NA,NA,NA,NA,NA,Household Survey (HHS),panel,NA,NA,NA,NA,NA,2012,Trimestral,NA,Argentina,NA,NA,NA,NA,NA,NA,NA,NA,31 Aglomerados urbanos,NA,NA,NA,NA,NA,\\Sdssrv03\surveys/survey/ARG/EPHC/2012/t4,\\Sdssrv03\surveys\survey\ARG\EPHC\2012\t4\data_merge,\\Sdssrv03\surveys/survey/ARG/EPHC/2012/t4/data_orig,NA
NA,NA,público,NA,NA,Encuesta Permanente de Hogares - Continua,EPHC,NA,NA,NA,Instituto Nacional de Estadísticas y Censos,INDEC,NA,NA,NA,NA,NA,Household Survey (HHS),panel,NA,NA,NA,NA,NA,2013,Semestral,NA,Argentina,NA,NA,NA,NA,NA,NA,NA,NA,31 Aglomerados urbanos,NA,NA,NA,NA,NA,\\Sdssrv03\surveys/survey/ARG/EPHC/2013/s1,\\Sdssrv03\surveys\survey\ARG\EPHC\2013\s1\data_merge,\\Sdssrv03\surveys/survey/ARG/EPHC/2013/s1/data_orig,NA
NA,NA,público,NA,NA,Encuesta Permanente de Hogares - Continua,EPHC,NA,NA,NA,Instituto Nacional de Estadísticas y Censos,INDEC,NA,NA,NA,NA,NA,Household Survey (HHS),panel,NA,NA,NA,NA,NA,2013,Trimestral,NA,Argentina,NA,NA,NA,NA,NA,NA,NA,NA,31 Aglomerados urbanos,NA,NA,NA,\\Sdssrv03\surveys\survey\ARG\EPHC\2013\s2\docs,NA,\\Sdssrv03\surveys/survey/ARG/EPHC/2013/s2,\\Sdssrv03\surveys\survey\ARG\EPHC\2013\s2\data_merge,\\Sdssrv03\surveys/survey/ARG/EPHC/2013/s2/data_orig,\\Sdssrv03\surveys/harmonized/ARG/EPHC/data_arm
NA,NA,público,NA,NA,Encuesta Permanente de Hogares - Continua,EPHC,NA,NA,NA,Instituto Nacional de Estadísticas y Censos,INDEC,NA,NA,NA,NA,NA,Household Survey (HHS),panel,NA,NA,NA,NA,NA,2013,Trimestral,NA,Argentina,NA,NA,NA,NA,NA,NA,NA,NA,31 Aglomerados urbanos,NA,NA,NA,NA,NA,NA,\\Sdssrv03\surveys\survey\ARG\EPHC\2013\t1\data_merge,NA,NA
NA,NA,público,NA,NA,Encuesta Permanente de Hogares - Continua,EPHC,NA,NA,NA,Instituto Nacional de Estadísticas y Censos,INDEC,NA,NA,NA,NA,NA,Household Survey (HHS),panel,NA,NA,NA,NA,NA,2013,Trimestral,NA,Argentina,NA,NA,NA,NA,NA,NA,NA,NA,31 Aglomerados urbanos,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,público,NA,NA,Encuesta Permanente de Hogares - Continua,EPHC,NA,NA,NA,Instituto Nacional de Estadísticas y Censos,INDEC,NA,NA,NA,NA,NA,Household Survey (HHS),panel,NA,NA,NA,NA,NA,2013,Trimestral,NA,Argentina,NA,NA,NA,NA,NA,NA,NA,NA,31 Aglomerados urbanos,NA,NA,NA,\\Sdssrv03\surveys\survey\ARG\EPHC\2013\t3\docs,NA,NA,NA,NA,NA
NA,NA,público,NA,NA,Encuesta Permanente de Hogares - Continua,EPHC,NA,NA,NA,Instituto Nacional de Estadísticas y Censos,INDEC,NA,NA,NA,NA,NA,Household Survey (HHS),panel,NA,NA,NA,NA,NA,2013,Trimestral,NA,Argentina,NA,NA,NA,NA,NA,NA,NA,NA,31 Aglomerados urbanos,NA,NA,NA,\\Sdssrv03\surveys\survey\ARG\EPHC\2013\t4\docs,NA,NA,NA,NA,NA
NA,NA,público,NA,NA,Encuesta Permanente de Hogares - Continua,EPHC,NA,NA,NA,Instituto Nacional de Estadísticas y Censos,INDEC,NA,NA,NA,NA,NA,Household Survey (HHS),panel,NA,NA,NA,NA,NA,2014,Semestral,NA,Argentina,NA,NA,NA,NA,NA,NA,NA,NA,31 Aglomerados urbanos,36577,118704,NA,NA,NA,\\Sdssrv03\surveys/survey/ARG/EPHC/2014/s1,\\Sdssrv03\surveys\survey\ARG\EPHC\2014\s1\data_merge,NA,NA
NA,NA,público,NA,NA,Encuesta Permanente de Hogares - Continua,EPHC,NA,NA,NA,Instituto Nacional de Estadísticas y Censos,INDEC,NA,NA,NA,NA,NA,Household Survey (HHS),panel,NA,NA,NA,NA,NA,2014,Semestral,NA,Argentina,NA,NA,NA,NA,NA,NA,NA,NA,31 Aglomerados urbanos,NA,NA,NA,\\Sdssrv03\surveys\survey\ARG\EPHC\2014\s2\docs,NA,\\Sdssrv03\surveys/survey/ARG/EPHC/2014/s2,\\Sdssrv03\surveys\survey\ARG\EPHC\2014\s2\data_merge,\\Sdssrv03\surveys/survey/ARG/EPHC/2014/s2/data_orig,\\Sdssrv03\surveys/harmonized/ARG/EPHC/data_arm
NA,NA,público,NA,NA,Encuesta Permanente de Hogares - Continua,EPHC,NA,NA,NA,Instituto Nacional de Estadísticas y Censos,INDEC,NA,NA,NA,NA,NA,Household Survey (HHS),panel,NA,NA,NA,NA,NA,2014,Trimestral,NA,Argentina,NA,NA,NA,NA,NA,NA,NA,NA,31 Aglomerados urbanos,17797,57592,NA,\\Sdssrv03\surveys\survey\ARG\EPHC\2014\t1\docs,NA,\\Sdssrv03\surveys/survey/ARG/EPHC/2014/t1,\\Sdssrv03\surveys\survey\ARG\EPHC\2014\t1\data_merge,\\Sdssrv03\surveys/survey/ARG/EPHC/2014/t1/data_orig,NA
NA,NA,público,NA,NA,Encuesta Permanente de Hogares - Continua,EPHC,NA,NA,NA,Instituto Nacional de Estadísticas y Censos,INDEC,NA,NA,NA,NA,NA,Household Survey (HHS),panel,NA,NA,NA,NA,NA,2014,Trimestral,NA,Argentina,NA,NA,NA,NA,NA,NA,NA,NA,31 Aglomerados urbanos,18780,61112,NA,\\Sdssrv03\surveys\survey\ARG\EPHC\2014\t2\docs,NA,\\Sdssrv03\surveys/survey/ARG/EPHC/2014/t2,\\Sdssrv03\surveys\survey\ARG\EPHC\2014\t2\data_merge,\\Sdssrv03\surveys/survey/ARG/EPHC/2014/t2/data_orig,NA
NA,NA,público,NA,NA,Encuesta Permanente de Hogares - Puntual,EPHP,NA,NA,NA,Instituto Nacional de Estadísticas y Censos,INDEC,NA,NA,NA,NA,NA,Household Survey (HHS),NA,NA,NA,NA,NA,NA,1980,Mensual,NA,Argentina,NA,NA,NA,NA,NA,NA,NA,NA,Gran Buenos Aires,3400,10233,NA,\\Sdssrv03\surveys\survey\ARG\EPHP\1980\m10\docs,NA,\\Sdssrv03\surveys/survey/ARG/EPHP/1980/m10,\\Sdssrv03\surveys\survey\ARG\EPHP\1980\m10\data_merge,\\Sdssrv03\surveys/survey/ARG/EPHP/1980/m10/data_orig,na
NA,NA,público,NA,NA,Encuesta Permanente de Hogares - Puntual,EPHP,NA,NA,NA,Instituto Nacional de Estadísticas y Censos,INDEC,NA,NA,NA,NA,NA,Household Survey (HHS),NA,NA,NA,NA,NA,NA,1982,Mensual,NA,Argentina,NA,NA,NA,NA,NA,NA,NA,NA,Gran Buenos Aires,3302,11524,NA,\\Sdssrv03\surveys\survey\ARG\EPHP\1982\m10\docs,NA,\\Sdssrv03\surveys/survey/ARG/EPHP/1982/m10,\\Sdssrv03\surveys\survey\ARG\EPHP\1982\m10\data_merge,\\Sdssrv03\surveys/survey/ARG/EPHP/1982/m10/data_orig,na
NA,NA,público,NA,NA,Encuesta Permanente de Hogares - Puntual,EPHP,NA,NA,NA,Instituto Nacional de Estadísticas y Censos,INDEC,NA,NA,NA,NA,NA,Household Survey (HHS),NA,NA,NA,NA,NA,NA,1985,Mensual,NA,Argentina,NA,NA,NA,NA,NA,NA,NA,NA,Gran Buenos Aires,4344,15213,NA,\\Sdssrv03\surveys\survey\ARG\EPHP\1985\m10\docs,NA,\\Sdssrv03\surveys/survey/ARG/EPHP/1985/m10,\\Sdssrv03\surveys\survey\ARG\EPHP\1985\m10\data_merge,\\Sdssrv03\surveys/survey/ARG/EPHP/1985/m10/data_orig,na
NA,NA,público,NA,NA,Encuesta Permanente de Hogares - Puntual,EPHP,NA,NA,NA,Instituto Nacional de Estadísticas y Censos,INDEC,NA,NA,NA,NA,NA,Household Survey (HHS),NA,NA,NA,NA,NA,NA,1986,Mensual,NA,Argentina,NA,NA,NA,NA,NA,NA,NA,NA,Gran Buenos Aires,4498,15721,NA,\\Sdssrv03\surveys\survey\ARG\EPHP\1986\m10\docs,NA,\\Sdssrv03\surveys/survey/ARG/EPHP/1986/m10,na,\\Sdssrv03\surveys/survey/ARG/EPHP/1986/m10/data_orig,na
NA,NA,público,NA,NA,Encuesta Permanente de Hogares - Puntual,EPHP,NA,NA,NA,Instituto Nacional de Estadísticas y Censos,INDEC,NA,NA,NA,NA,NA,Household Survey (HHS),NA,NA,NA,NA,NA,NA,1987,Mensual,NA,Argentina,NA,NA,NA,NA,NA,NA,NA,NA,Gran Buenos Aires,4753,16577,NA,\\Sdssrv03\surveys\survey\ARG\EPHP\1987\m10\docs,NA,\\Sdssrv03\surveys/survey/ARG/EPHP/1987/m10,\\Sdssrv03\surveys\survey\ARG\EPHP\1987\m10\data_merge,\\Sdssrv03\surveys/survey/ARG/EPHP/1987/m10/data_orig,na
NA,NA,público,NA,NA,Encuesta Permanente de Hogares - Puntual,EPHP,NA,NA,NA,Instituto Nacional de Estadísticas y Censos,INDEC,NA,NA,NA,NA,NA,Household Survey (HHS),NA,NA,NA,NA,NA,NA,1987,Mensual,NA,Argentina,NA,NA,NA,NA,NA,NA,NA,NA,Gran Buenos Aires,4849,16861,NA,NA,NA,NA,NA,NA,na
NA,NA,público,NA,NA,Encuesta Permanente de Hogares - Puntual,EPHP,NA,NA,NA,Instituto Nacional de Estadísticas y Censos,INDEC,NA,NA,NA,NA,NA,Household Survey (HHS),NA,NA,NA,NA,NA,NA,1988,Mensual,NA,Argentina,NA,NA,NA,NA,NA,NA,NA,NA,Gran Buenos Aires,4674,16233,NA,\\Sdssrv03\surveys\survey\ARG\EPHP\1988\m10\docs,NA,\\Sdssrv03\surveys/survey/ARG/EPHP/1988/m10,\\Sdssrv03\surveys\survey\ARG\EPHP\1988\m10\data_merge,\\Sdssrv03\surveys/survey/ARG/EPHP/1988/m10/data_orig,na
NA,NA,público,NA,NA,Encuesta Permanente de Hogares - Puntual,EPHP,NA,NA,NA,Instituto Nacional de Estadísticas y Censos,INDEC,NA,NA,NA,NA,NA,Household Survey (HHS),NA,NA,NA,NA,NA,NA,1988,Mensual,NA,Argentina,NA,NA,NA,NA,NA,NA,NA,NA,Gran Buenos Aires,4640,16179,NA,NA,NA,NA,NA,NA,na
NA,NA,público,NA,NA,Encuesta Permanente de Hogares - Puntual,EPHP,NA,NA,NA,Instituto Nacional de Estadísticas y Censos,INDEC,NA,NA,NA,NA,NA,Household Survey (HHS),NA,NA,NA,NA,NA,NA,1989,Mensual,NA,Argentina,NA,NA,NA,NA,NA,NA,NA,NA,Gran Buenos Aires,4862,16678,NA,\\Sdssrv03\surveys\survey\ARG\EPHP\1989\m10\docs,NA,\\Sdssrv03\surveys/survey/ARG/EPHP/1989/m10,\\Sdssrv03\surveys\survey\ARG\EPHP\1989\m10\data_merge,\\Sdssrv03\surveys/survey/ARG/EPHP/1989/m10/data_orig,na
NA,NA,público,NA,NA,Encuesta Permanente de Hogares - Puntual,EPHP,NA,NA,NA,Instituto Nacional de Estadísticas y Censos,INDEC,NA,NA,NA,NA,NA,Household Survey (HHS),NA,NA,NA,NA,NA,NA,1989,Mensual,NA,Argentina,NA,NA,NA,NA,NA,NA,NA,NA,Gran Buenos Aires,4893,16759,NA,NA,NA,NA,NA,NA,na
NA,NA,público,NA,NA,Encuesta Permanente de Hogares - Puntual,EPHP,NA,NA,NA,Instituto Nacional de Estadísticas y Censos,INDEC,NA,NA,NA,NA,NA,Household Survey (HHS),panel,NA,NA,NA,NA,NA,1990,Mensual,NA,Argentina,NA,NA,NA,NA,NA,NA,NA,NA,Gran Buenos Aires,3001,10434,NA,\\Sdssrv03\surveys\survey\ARG\EPHP\1990\m10\docs,NA,\\Sdssrv03\surveys/survey/ARG/EPHP/1990/m10,na (base completa en data_orig),\\Sdssrv03\surveys/survey/ARG/EPHP/1990/m10/data_orig,na
NA,NA,público,NA,NA,Encuesta Permanente de Hogares - Puntual,EPHP,NA,NA,NA,Instituto Nacional de Estadísticas y Censos,INDEC,NA,NA,NA,NA,NA,Household Survey (HHS),panel,NA,NA,NA,NA,NA,1990,Mensual,NA,Argentina,NA,NA,NA,NA,NA,NA,NA,NA,Gran Buenos Aires,2983,10246,NA,\\Sdssrv03\surveys\survey\ARG\EPHP\1990\m5\docs,NA,\\Sdssrv03\surveys/survey/ARG/EPHP/1990/m5,\\Sdssrv03\surveys\survey\ARG\EPHP\1990\m5\data_merge,\\Sdssrv03\surveys/survey/ARG/EPHP/1990/m5/data_orig,na
NA,NA,público,NA,NA,Encuesta Permanente de Hogares - Puntual,EPHP,NA,NA,NA,Instituto Nacional de Estadísticas y Censos,INDEC,NA,NA,NA,NA,NA,Household Survey (HHS),panel,NA,NA,NA,NA,NA,1991,Mensual,NA,Argentina,NA,NA,NA,NA,NA,NA,NA,NA,Gran Buenos Aires,3111,10853,NA,na,NA,\\Sdssrv03\surveys/survey/ARG/EPHP/1991/m10,\\Sdssrv03\surveys\survey\ARG\EPHP\1991\m10\data_merge,\\Sdssrv03\surveys/survey/ARG/EPHP/1991/m10/data_orig,na
NA,NA,público,NA,NA,Encuesta Permanente de Hogares - Puntual,EPHP,NA,NA,NA,Instituto Nacional de Estadísticas y Censos,INDEC,NA,NA,NA,NA,NA,Household Survey (HHS),panel,NA,NA,NA,NA,NA,1991,Mensual,NA,Argentina,NA,NA,NA,NA,NA,NA,NA,NA,Gran Buenos Aires,3176,10957,NA,\\Sdssrv03\surveys\survey\ARG\EPHP\1991\m5\docs,NA,\\Sdssrv03\surveys/survey/ARG/EPHP/1991/m5,\\Sdssrv03\surveys\survey\ARG\EPHP\1991\m5\data_merge,\\Sdssrv03\surveys/survey/ARG/EPHP/1991/m5/data_orig,na
